Allen University,Columbia,SC,allenuniversity.edu,Private,11940,11940,651,635,16,
Anderson University,Anderson,SC,www.andersonuniversity.edu,Private,22790,22790,2381,2131,250,
Charleston Southern University,Charleston,SC,www.csuniv.edu,Private,22090,22090,2904,2601,303,
Benedict College,Columbia,SC,www.benedict.edu,Private,18254,18254,2512,2470,42,
Southern Wesleyan University,Central,SC,www.swu.edu,Private,22200,22200,1314,1304,10,
College of Charleston,Charleston,SC,www.cofc.edu,Public,10626,27090,10150,9621,529,
Citadel Military College of South Carolina,Charleston,SC,www.citadel.edu,Public,10838,29639,2660,2517,143,
Claflin University,Orangeburg,SC,www.claflin.edu,Private,15010,15010,1803,1765,38,
Clemson University,Clemson,SC,www.clemson.edu,Public,13054,30488,16801,15993,808,
Clinton College,Rock Hill,SC,www.clintonjuniorcollege.edu,Private,4900,4900,185,182,3,
Coker College,Hartsville,SC,www.coker.edu,Private,24579,24579,1131,1007,124,
Columbia International University,Columbia,SC,www.ciu.edu,Private,18930,18930,574,511,63,
Columbia College,Columbia,SC,www.columbiasc.edu/,Private,26800,26800,995,721,274,
Converse College,Spartanburg,SC,www.converse.edu,Private,29124,29124,744,669,75,
Erskine College,Due West,SC,www.erskine.edu,Private,31580,31580,574,565,9,
Francis Marion University,Florence,SC,www.fmarion.edu,Public,9386,18364,3380,3241,139,
Furman University,Greenville,SC,www.furman.edu,Private,43164,43164,2777,2671,106,
Lander University,Greenwood,SC,www.lander.edu,Public,10100,19136,2750,2584,166,
Limestone College,Gaffney,SC,www.limestone.edu,Private,22080,22080,3150,2383,767,
Medical University of South Carolina,Charleston,SC,www.musc.edu/,Public,0,0,205,203,2,
Morris College,Sumter,SC,www.morris.edu,Private,11087,11087,822,817,5,
Newberry College,Newberry,SC,www.newberry.edu,Private,23800,23800,1032,1007,25,
North Greenville University,Tigerville,SC,www.ngu.edu,Private,14772,14772,2068,1993,75,
Presbyterian College,Clinton,SC,www.presby.edu,Private,33650,33650,1069,1061,8,
University of South Carolina-Aiken,Aiken,SC,web.usca.edu,Public,9308,18340,2956,2406,550,
University of South Carolina-Beaufort,Bluffton,SC,www.uscb.edu,Public,8972,18824,1716,1376,340,
University of South Carolina-Columbia,Columbia,SC,www.sc.edu/,Public,10816,28528,23987,22408,1579,
Coastal Carolina University,Conway,SC,www.coastal.edu,Public,9760,22770,8570,8004,566,
South Carolina State University,Orangeburg,SC,www.scsu.edu,Public,9776,18910,2876,2710,166,
University of South Carolina-Upstate,Spartanburg,SC,www.uscupstate.edu,Public,10198,20226,4952,4167,785,
Voorhees College,Denmark,SC,www.voorhees.edu,Private,10780,10780,536,516,20,
Winthrop University,Rock Hill,SC,www.winthrop.edu,Public,13670,26240,4704,4428,276,
Wofford College,Spartanburg,SC,www.wofford.edu,Private,35515,35515,1610,1598,12,
Augustana College,Sioux Falls,SD,www.augie.edu,Private,28630,28630,1615,1549,66,
Black Hills State University,Spearfish,SD,www.bhsu.edu,Public,7617,9617,3156,2386,770,
Dakota State University,Madison,SD,www.dsu.edu,Public,7506,9506,1743,1178,565,
Dakota Wesleyan University,Mitchell,SD,www.dwu.edu,Private,22700,22700,754,698,56,
Mount Marty College,Yankton,SD,www.mtmc.edu,Private,22892,22892,676,520,156,
Northern State University,Aberdeen,SD,www.northern.edu,Public,7563,9562,1758,1421,337,
Oglala Lakota College,Kyle,SD,www.olc.edu,Public,2588,2588,1450,877,573,
Presentation College,Aberdeen,SD,www.presentation.edu,Private,17014,17014,728,536,192,
South Dakota School of Mines and Technology,Rapid City,SD,www.sdsmt.edu,Public,10040,12870,2194,1939,255,
South Dakota State University,Brookings,SD,www.sdstate.edu/,Public,7713,9795,10048,8621,1427,
Sinte Gleska University,Mission,SD,www.sintegleska.edu,Private,3154,3154,550,252,298,
University of Sioux Falls,Sioux Falls,SD,www.usiouxfalls.edu/,Private,24550,24550,1075,926,149,
University of South Dakota,Vermillion,SD,www.usd.edu,Public,8022,10104,6449,4700,1749,
American Baptist College,Nashville,TN,www.abcnash.edu,Private,9350,9350,141,98,43,
Aquinas College,Nashville,TN,www.aquinascollege.edu,Private,20550,20550,486,184,302,
Austin Peay State University,Clarksville,TN,www.apsu.edu,Public,6876,21372,9271,6855,2416,
Baptist Memorial College of Health Sciences,Memphis,TN,www.bchs.edu,Private,12480,12480,1101,482,619,
Belmont University,Nashville,TN,www.belmont.edu,Private,27380,27380,5465,5107,358,
Bethel University,McKenzie,TN,www.bethelu.edu/,Private,15714,15714,5063,3971,1092,
Bryan College-Dayton,Dayton,TN,www.bryan.edu,Private,21150,21150,1209,1103,106,
Carson-Newman University,Jefferson City,TN,www.cn.edu,Private,23696,23696,1688,1633,55,
Christian Brothers University,Memphis,TN,www.cbu.edu,Private,28210,28210,1156,1018,138,
Cumberland University,Lebanon,TN,www.cumberland.edu,Private,20200,20200,1198,1056,142,
Lipscomb University,Nashville,TN,www.lipscomb.edu,Private,26094,26094,2874,2586,288,
East Tennessee State University,Johnson City,TN,www.etsu.edu,Public,7249,22561,11399,9682,1717,
Fisk University,Nashville,TN,www.fisk.edu,Private,20449,20449,611,589,22,
Welch College,Nashville,TN,www.welch.edu,Private,12842,12842,270,234,36,
Freed-Hardeman University,Henderson,TN,www.fhu.edu,Private,20468,20468,1290,1262,28,
Hiwassee College,Madisonville,TN,www.hiwassee.edu,Private,13320,13320,222,207,15,
Johnson University,Knoxville,TN,www.johnsonu.edu,Private,10800,10800,826,781,45,
King University,Bristol,TN,www.king.edu,Private,24960,24960,2121,2037,84,
Lane College,Jackson,TN,www.lanecollege.edu,Private,9180,9180,1554,1534,20,
Le Moyne-Owen College,Memphis,TN,www.loc.edu,Private,10680,10680,1009,877,132,
Lee University,Cleveland,TN,www.leeuniversity.edu,Private,13750,13750,4143,3828,315,
Lincoln Memorial University,Harrogate,TN,www.lmunet.edu,Private,19490,19490,1632,1173,459,
Martin Methodist College,Pulaski,TN,www.martinmethodist.edu,Private,22272,22272,1144,1016,128,
Maryville College,Maryville,TN,www.maryvillecollege.edu,Private,31132,31132,1139,1132,7,
Memphis College of Art,Memphis,TN,www.mca.edu,Private,27500,27500,367,325,42,
University of Memphis,Memphis,TN,www.memphis.edu,Public,8312,23024,16178,12281,3897,
Middle Tennessee State University,Murfreesboro,TN,www.mtsu.edu,Public,7546,23002,20914,17354,3560,
Milligan College,Milligan College,TN,www.milligan.edu,Private,27916,27916,933,880,53,
O'More College of Design,Franklin,TN,www.omorecollege.edu,Private,26160,26160,179,146,33,
Rhodes College,Memphis,TN,www.rhodes.edu,Private,39794,39794,2012,2006,6,
Sewanee-The University of the South,Sewanee,TN,www.sewanee.edu,Private,35756,35756,1599,1597,2,
Southern Adventist University,Collegedale,TN,www.southern.edu,Private,19790,19790,2693,2347,346,
Tennessee Wesleyan College,Athens,TN,www.twcnet.edu,Private,21800,21800,1068,991,77,
The University of Tennessee-Chattanooga,Chattanooga,TN,www.utc.edu,Public,7554,22760,10184,9043,1141,
The University of Tennessee-Knoxville,Knoxville,TN,www.tennessee.edu,Public,11194,29684,20948,19685,1263,
The University of Tennessee-Martin,Martin,TN,www.utm.edu,Public,7507,21451,6554,5919,635,
Tennessee State University,Nashville,TN,www.tnstate.edu,Public,6498,19218,6669,5408,1261,
Tennessee Technological University,Cookeville,TN,www.tntech.edu,Public,7063,22063,9827,9123,704,
Tennessee Temple University,Chattanooga,TN,www.tntemple.edu,Private,12120,12120,704,451,253,
Trevecca Nazarene University,Nashville,TN,www.trevecca.edu,Private,22330,22330,1448,999,449,
Tusculum College,Greeneville,TN,www.tusculum.edu,Private,22250,22250,1844,1741,103,
Union University,Jackson,TN,www.uu.edu,Private,26880,26880,2565,2174,391,
Vanderbilt University,Nashville,TN,www.vanderbilt.edu,Private,42978,42978,6794,6755,39,
Abilene Christian University,Abilene,TX,www.acu.edu,Private,28350,28350,3647,3502,145,
Angelo State University,San Angelo,TX,www.angelo.edu,Public,6559,15055,5430,4698,732,
Arlington Baptist College,Arlington,TX,arlingtonbaptistcollege.edu,Private,8840,8840,230,207,23,
Austin College,Sherman,TX,www.austincollege.edu,Private,33830,33830,1206,1204,2,
Baptist Missionary Association Theological Seminary,Jacksonville,TX,www.bmats.edu,Private,4500,4500,55,19,36,
Texas A & M University Health Science Center,Bryan,TX,tamhsc.edu/,Public,0,0,243,243,0,
Baylor University,Waco,TX,www.baylor.edu,Private,35972,35972,13221,13033,188,
Remington College-Dallas Campus,Garland,TX,www.remingtoncollege.edu/dalla,Private,15995,15995,904,904,0,
Brazosport College,Lake Jackson,TX,www.brazosport.edu,Public,3315,4725,3217,945,2272,
Concordia University-Texas,Austin,TX,www.concordia.edu,Private,25880,25880,1493,1117,376,
Texas A & M University-Corpus Christi,Corpus Christi,TX,www.tamucc.edu,Public,7172,15668,9137,7234,1903,
Dallas Baptist University,Dallas,TX,www.dbu.edu,Private,22350,22350,3375,2448,927,
Dallas Christian College,Dallas,TX,www.dallas.edu,Private,14688,14688,316,229,87,
University of Dallas,Irving,TX,www.udallas.edu,Private,33110,33110,1374,1363,11,
East Texas Baptist University,Marshall,TX,www.etbu.edu,Private,22590,22590,1132,1064,68,
Texas A & M University-Texarkana,Texarkana,TX,www.tamut.edu,Public,5578,14002,1391,923,468,
Texas A & M University-Commerce,Commerce,TX,www.tamuc.edu/,Public,6583,17203,6951,5173,1778,
Hallmark College,San Antonio,TX,www.hallmarkcollege.edu,Private,0,0,713,713,0,
Hardin-Simmons University,Abilene,TX,www.hsutx.edu,Private,23460,23460,1690,1556,134,
Houston Baptist University,Houston,TX,www.hbu.edu,Private,27930,27930,2165,2004,161,
University of Houston-Clear Lake,Houston,TX,prtl.uhcl.edu/portal/page/port,Public,0,0,4691,2101,2590,
University of Houston-Downtown,Houston,TX,www.uhd.edu,Public,5238,13734,13297,6875,6422,
University of Houston-Victoria,Victoria,TX,www.uhv.edu,Public,6248,16868,2879,1464,1415,
University of Houston,Houston,TX,www.uh.edu/students,Public,8401,16897,30357,22475,7882,
Howard Payne University,Brownwood,TX,www.hputx.edu,Private,23200,23200,1059,981,78,
Huston-Tillotson University,Austin,TX,www.htu.edu,Private,13494,13494,924,839,85,
University of the Incarnate Word,San Antonio,TX,www.uiw.edu,Private,24790,24790,6346,4158,2188,
Jarvis Christian College,Hawkins,TX,www.jarvis.edu,Private,11369,11369,578,569,9,
Lamar University,Beaumont,TX,www.lamar.edu,Public,7429,15925,9175,6604,2571,
Texas A & M International University,Laredo,TX,tamiu.edu,Public,5818,14314,6560,4010,2550,
LeTourneau University,Longview,TX,www.letu.edu,Private,25740,25740,2173,1324,849,
Lubbock Christian University,Lubbock,TX,www.lcu.edu,Private,18740,18740,1466,1258,208,
University of Mary Hardin-Baylor,Belton,TX,www.umhb.edu,Private,25200,25200,3006,2773,233,
McMurry University,Abilene,TX,www.mcm.edu/,Private,24296,24296,1157,1032,125,
Midland College,Midland,TX,www.midland.edu,Public,4007,5177,3406,1360,2046,
Midwestern State University,Wichita Falls,TX,www.mwsu.edu,Public,7665,9615,5192,3861,1331,
University of North Texas,Denton,TX,www.unt.edu,Public,8745,17241,31243,24126,7117,
Northwood University-Texas,Cedar Hill,TX,www.northwood.edu,Private,22130,22130,645,524,121,
Our Lady of the Lake University,San Antonio,TX,www.ollusa.edu,Private,23938,23938,1509,1285,224,
The University of Texas-Pan American,Edinburg,TX,www.utpa.edu,Public,5173,13669,17200,13117,4083,
The University of Texas at Brownsville,Brownsville,TX,www.utb.edu,Public,5372,14834,10379,5610,4769,
Paul Quinn College,Dallas,TX,www.pqc.edu,Private,13525,13525,243,216,27,
Prairie View A & M University,Prairie View,TX,www.pvamu.edu,Public,6764,15350,6731,6234,497,
Rice University,Houston,TX,www.rice.edu,Private,38941,38941,3920,3867,53,
Saint Edward's University,Austin,TX,www.stedwards.edu,Private,33720,33720,4077,3441,636,
University of St Thomas,Houston,TX,www.stthom.edu,Private,28240,28240,1529,1256,273,
Sam Houston State University,Huntsville,TX,www.shsu.edu/,Public,7022,15518,16255,13359,2896,
Schreiner University,Kerrville,TX,www.schreiner.edu,Private,22484,22484,1051,1029,22,
St Mary's University,San Antonio,TX,www.stmarytx.edu/,Private,25126,25126,2390,2283,107,
Southern Methodist University,Dallas,TX,www.smu.edu,Private,43800,43800,6295,6116,179,
Southwestern Assemblies of God University,Waxahachie,TX,www.sagu.edu,Private,17830,17830,1669,1434,235,
Southwestern University,Georgetown,TX,www.southwestern.edu,Private,35240,35240,1528,1513,15,
Stephen F Austin State University,Nacogdoches,TX,www.sfasu.edu,Public,8412,19032,10715,9325,1390,
Texas State University,San Marcos,TX,www.txstate.edu,Public,8060,17264,31005,25683,5322,
Southwestern Adventist University,Keene,TX,www.swau.edu/,Private,18640,18640,715,627,88,
Southwestern Christian College,Terrell,TX,www.swcc.edu,Private,7620,7620,169,155,14,
Sul Ross State University,Alpine,TX,www.sulross.edu,Public,5436,13932,2000,1213,787,
Tarleton State University,Stephenville,TX,www.tarleton.edu,Public,5856,14352,11328,7840,3488,
University of Texas Southwestern Medical Center,Dallas,TX,www.utsouthwestern.edu,Public,0,0,10,10,0,
The University of Texas Health Science Center at San Antonio,San Antonio,TX,www.uthscsa.edu,Public,0,0,793,739,54,
The University of Texas Medical Branch,Galveston,TX,www.utmb.edu,Public,0,0,725,599,126,
Texas A & M University-Kingsville,Kingsville,TX,www.tamuk.edu,Public,6940,17560,9400,6415,2985,
Texas A & M University-Galveston,Galveston,TX,www.tamug.edu,Public,0,0,0,0,0,
Texas A & M University-College Station,College Station,TX,www.tamu.edu,Public,8506,25126,43931,39535,4396,
The University of Texas at Arlington,Arlington,TX,www.uta.edu,Public,8878,17374,25415,15907,9508,
The University of Texas at Austin,Austin,TX,www.utexas.edu,Public,9798,33842,39323,36597,2726,
The University of Texas at Dallas,Richardson,TX,www.utdallas.edu,Public,10864,26038,13042,10629,2413,
The University of Texas at El Paso,El Paso,TX,www.utep.edu,Public,7255,19175,19527,12942,6585,
The University of Texas at Tyler,Tyler,TX,www.uttyler.edu/,Public,7222,17842,5338,4088,1250,
Texas Christian University,Fort Worth,TX,www.tcu.edu/,Private,36590,36590,8597,8309,288,
Texas College,Tyler,TX,www.texascollege.edu,Private,10008,10008,945,931,14,
Texas Lutheran University,Seguin,TX,www.tlu.edu,Private,25890,25890,1295,1258,37,
The University of Texas of the Permian Basin,Odessa,TX,www.utpb.edu,Public,5250,13674,2947,1907,1040,
The University of Texas at San Antonio,San Antonio,TX,www.utsa.edu/,Public,7457,16031,23840,19890,3950,
Texas Southern University,Houston,TX,www.tsu.edu,Public,7946,18566,6288,5321,967,
Texas Tech University,Lubbock,TX,www.ttu.edu,Public,7517,16013,26809,24302,2507,
Texas Wesleyan University,Fort Worth,TX,www.txwes.edu,Private,22040,22040,1719,1429,290,
Texas Woman's University,Denton,TX,www.twu.edu,Public,7339,17965,9220,6721,2499,
Trinity University,San Antonio,TX,www.trinity.edu,Private,34678,34678,2127,2104,23,
The University of Texas Health Science Center at Houston,Houston,TX,www.uth.edu/,Public,0,0,701,577,124,
Texas Tech University Health Sciences Center,Lubbock,TX,www.ttuhsc.edu,Public,0,0,1346,1195,151,
Wayland Baptist University,Plainview,TX,www.wbu.edu,Private,12550,12550,4246,1142,3104,
West Texas A & M University,Canyon,TX,www.wtamu.edu,Public,6500,7220,6890,5521,1369,
Wiley College,Marshall,TX,wileyc.edu,Private,11382,11382,1388,1326,62,
Brigham Young University-Provo,Provo,UT,www.byu.edu,Private,4850,4850,27765,25084,2681,
Brigham Young University-Hawaii,Laie,HI,www.byuh.edu/,Private,4770,4770,2664,2488,176,
Dixie State University,Saint George,UT,www.dixie.edu/,Public,4291,12307,7305,5054,2251,
Snow College,Ephraim,UT,www.snow.edu,Public,3220,10722,3051,2657,394,
Southern Utah University,Cedar City,UT,www.suu.edu/,Public,5924,17902,5620,5035,585,
Stevens-Henager College-Ogden,West Haven,UT,www.stevenshenager.edu,Private,16100,16100,320,320,0,
Stevens-Henager College of Business-Provo,Orem,UT,www.stevenshenager.edu/locatio,Private,16972,16972,351,351,0,
Utah State University,Logan,UT,www.usu.edu,Public,6030,17550,20775,15152,5623,
Utah Valley University,Orem,UT,www.uvu.edu,Public,5086,14256,24243,14989,9254,
University of Utah,Salt Lake City,UT,www.utah.edu,Public,7457,23736,23273,17035,6238,
Weber State University,Ogden,UT,www.weber.edu,Public,4990,13311,17314,10545,6769,
Westminster College,Salt Lake City,UT,www.westminstercollege.edu,Private,29500,29500,2260,2125,135,
Bennington College,Bennington,VT,www.bennington.edu,Private,45080,45080,613,609,4,
Burlington College,Burlington,VT,www.burlington.edu,Private,22885,22885,199,160,39,
Castleton State College,Castleton,VT,www.castleton.edu,Public,10286,24014,2022,1851,171,
Champlain College,Burlington,VT,www.champlain.edu,Private,31350,31350,2851,2329,522,
Goddard College,Plainfield,VT,www.goddard.edu,Private,14930,14930,201,198,3,
Green Mountain College,Poultney,VT,www.greenmtn.edu,Private,32192,32192,578,564,14,
Johnson State College,Johnson,VT,www.jsc.edu,Public,10286,21950,1433,953,480,
Lyndon State College,Lyndonville,VT,www.lyndonstate.edu,Public,10286,20942,1363,1257,106,
Marlboro College,Marlboro,VT,www.marlboro.edu,Private,38110,38110,230,228,2,
Middlebury College,Middlebury,VT,www.middlebury.edu,Private,45314,45314,2466,2456,10,
Norwich University,Northfield,VT,www.norwich.edu,Private,33371,33371,2432,2223,209,
Saint Michael's College,Colchester,VT,www.smcvt.edu,Private,39015,39015,1941,1922,19,
College of St Joseph,Rutland,VT,www.csj.edu,Private,21100,21100,158,120,38,
Southern Vermont College,Bennington,VT,www.svc.edu,Private,22000,22000,470,453,17,
Sterling College,Craftsbury Common,VT,www.sterlingcollege.edu,Private,29894,29894,114,104,10,
Vermont Technical College,Randolph Center,VT,www.vtc.edu,Public,12494,23006,1361,1049,312,
University of Vermont,Burlington,VT,www.uvm.edu,Public,15718,36646,9970,9621,349,
Averett University,Danville,VA,www.averett.edu,Private,27500,27500,870,851,19,
Bluefield College,Bluefield,VA,www.bluefield.edu,Private,22390,22390,821,718,103,
Bridgewater College,Bridgewater,VA,www.bridgewater.edu,Private,29090,29090,1822,1819,3,
College of William and Mary,Williamsburg,VA,www.wm.edu,Public,15463,38440,6235,6189,46,
Regent University,Virginia Beach,VA,www.regent.edu,Private,15838,15838,2286,1492,794,
Christopher Newport University,Newport News,VA,www.cnu.edu,Public,11092,20992,5083,4962,121,
Jefferson College of Health Sciences,Roanoke,VA,www.jchs.edu,Private,22400,22400,810,692,118,
Emory & Henry College,Emory,VA,www.ehc.edu,Private,28966,28966,907,885,22,
Eastern Mennonite University,Harrisonburg,VA,www.emu.edu,Private,29350,29350,1148,1122,26,
Ferrum College,Ferrum,VA,www.ferrum.edu,Private,28585,28585,1506,1492,14,
George Mason University,Fairfax,VA,www.gmu.edu,Public,9908,28592,21324,17200,4124,
Hampden-Sydney College,Hampden-Sydney,VA,www.hsc.edu,Private,37352,37352,1070,1068,2,
Hampton University,Hampton,VA,www.hamptonu.edu,Private,20724,20724,3529,3342,187,
Hollins University,Roanoke,VA,www.hollins.edu,Private,33320,33320,568,553,15,
James Madison University,Harrisonburg,VA,www.jmu.edu/,Public,9176,23654,18127,17504,623,
Liberty University,Lynchburg,VA,www.liberty.edu,Private,20768,20768,47079,25836,21243,
Longwood University,Farmville,VA,www.longwood.edu,Public,11340,24210,4357,4117,240,
Lynchburg College,Lynchburg,VA,www.lynchburg.edu,Private,33565,33565,2140,2086,54,
Mary Baldwin College,Staunton,VA,www.mbc.edu,Private,28720,28720,1307,993,314,
University of Mary Washington,Fredericksburg,VA,www.umw.edu,Public,9720,22590,4303,3827,476,
Marymount University,Arlington,VA,www.marymount.edu,Private,26430,26430,2371,2136,235,
Norfolk State University,Norfolk,VA,www.nsu.edu,Public,7126,20596,5955,4963,992,
Old Dominion University,Norfolk,VA,www.odu.edu,Public,8550,24210,19483,15050,4433,
Radford University,Radford,VA,www.radford.edu,Public,8976,21141,8866,8524,342,
Randolph-Macon College,Ashland,VA,www.rmc.edu,Private,34850,34850,1294,1286,8,
Randolph College,Lynchburg,VA,www.randolphcollege.edu,Private,32850,32850,651,645,6,
Bon Secours Memorial College of Nursing,Richmond,VA,www.bsmcon.edu,Private,9043,9043,408,207,201,
University of Richmond,University of Richmo,VA,www.richmond.edu,Private,45320,45320,3107,2930,177,
Roanoke College,Salem,VA,www.roanoke.edu,Private,36597,36597,1980,1940,40,
Saint Pauls College,Lawrenceville,VA,0,Private,0,0,0,0,0,
Shenandoah University,Winchester,VA,www.su.edu,Private,29934,29934,1859,1790,69,
Southern Virginia University,Buena Vista,VA,www.svu.edu,Private,18900,18900,658,635,23,
Sweet Briar College,Sweet Briar,VA,www.sbc.edu,Private,33605,33605,599,594,5,
The University of Virginia's College at Wise,Wise,VA,https://www.uvawise.edu/,Public,8509,23565,1585,1453,132,
Virginia Intermont College,Bristol,VA,www.vic.edu,Private,24642,24642,352,329,23,
Virginia Polytechnic Institute and State University,Blacksburg,VA,www.vt.edu,Public,11455,27211,23928,23441,487,
Virginia Commonwealth University,Richmond,VA,www.vcu.edu/,Public,12002,29473,22049,19444,2605,
University of Virginia-Main Campus,Charlottesville,VA,www.virginia.edu/,Public,12668,40054,15020,14444,576,
Virginia Military Institute,Lexington,VA,www.vmi.edu,Public,14404,35392,1675,1675,0,
Virginia University of Lynchburg,Lynchburg,VA,www.vul.edu,Private,7880,7880,493,259,234,
Virginia State University,Petersburg,VA,www.vsu.edu,Public,7784,17192,5023,4812,211,
Virginia Union University,Richmond,VA,www.vuu.edu,Private,15130,15130,1359,1329,30,
Virginia Wesleyan College,Norfolk,VA,www.vwc.edu,Private,32482,32482,1436,1346,90,
Washington and Lee University,Lexington,VA,www.wlu.edu/,Private,44507,44507,1846,1844,2,
Bellevue College,Bellevue,WA,bellevuecollege.edu/,Public,3754,8944,5684,3001,2683,
Central Washington University,Ellensburg,WA,www.cwu.edu,Public,8976,20886,9958,8908,1050,
Centralia College,Centralia,WA,www.centralia.edu,Public,4335,4755,1632,1281,351,
City University of Seattle,Seattle,WA,www.cityu.edu,Private,14880,14880,1162,631,531,
Columbia Basin College,Pasco,WA,www.columbiabasin.edu,Public,4176,6505,5146,3240,1906,
Cornish College of the Arts,Seattle,WA,www.cornish.edu,Private,33950,33950,775,749,26,
Eastern Washington University,Cheney,WA,www.ewu.edu,Public,7961,19612,11672,9713,1959,
The Evergreen State College,Olympia,WA,www.evergreen.edu,Public,8574,20661,4017,3758,259,
Gonzaga University,Spokane,WA,www.gonzaga.edu,Private,35062,35062,4830,4780,50,
Heritage University,Toppenish,WA,www.heritage.edu,Private,17744,17744,842,651,191,
Bastyr University,Kenmore,WA,www.bastyr.edu,Private,0,0,216,198,18,
Lake Washington Institute of Technology,Kirkland,WA,www.lwtech.edu,Public,3907,9096,2227,1459,768,
Trinity Lutheran College,Everett,WA,www.tlc.edu,Private,27042,27042,192,182,10,
Seattle Community College-North Campus,Seattle,WA,www.northseattle.edu,Public,3862,9052,2752,1360,1392,
Northwest University,Kirkland,WA,www.northwestu.edu,Private,25934,25934,1354,1206,148,
Olympic College,Bremerton,WA,www.olympic.edu,Public,3726,4197,4900,3152,1748,
Pacific Lutheran University,Tacoma,WA,www.plu.edu,Private,34740,34740,3062,2964,98,
Peninsula College,Port Angeles,WA,www.pencol.edu,Public,4246,4687,1378,993,385,
University of Puget Sound,Tacoma,WA,www.pugetsound.edu,Private,41868,41868,2542,2522,20,
Saint Martin's University,Lacey,WA,www.stmartin.edu,Private,30284,30284,1299,1103,196,
Seattle Community College-South Campus,Seattle,WA,southseattle.edu,Public,3824,9014,2002,1201,801,
Seattle Central College,Seattle,WA,www.seattlecentral.edu,Public,3893,9083,3116,2120,996,
Seattle Pacific University,Seattle,WA,www.spu.edu,Private,33813,33813,3354,3228,126,
Seattle University,Seattle,WA,www.seattleu.edu,Private,36465,36465,4595,4376,219,
Walla Walla University,College Place,WA,www.wallawalla.edu,Private,25377,25377,1646,1589,57,
Washington State University,Pullman,WA,wsu.edu/,Public,12327,25409,22825,20254,2571,
University of Washington-Seattle Campus,Seattle,WA,www.washington.edu,Public,12397,31971,28754,27015,1739,
Western Washington University,Bellingham,WA,www.wwu.edu,Public,8863,19752,13925,12915,1010,
Whitman College,Walla Walla,WA,www.whitman.edu,Private,43500,43500,1525,1502,23,
Whitworth University,Spokane,WA,www.whitworth.edu,Private,36012,36012,2337,2307,30,
Alderson Broaddus University,Philippi,WV,www.ab.edu/,Private,22740,22740,1032,992,40,
Appalachian Bible College,Mount Hope,WV,www.abc.edu,Private,12945,12945,204,197,7,
Bethany College,Bethany,WV,www.bethanywv.edu,Private,25736,25736,690,688,2,
Bluefield State College,Bluefield,WV,www.bluefieldstate.edu,Public,5564,10536,1708,1437,271,
University of Charleston,Charleston,WV,www.ucwv.edu,Private,19650,19650,1373,1250,123,
Concord University,Athens,WV,www.concord.edu,Public,6160,13490,2474,2272,202,
Davis & Elkins College,Elkins,WV,www.dewv.edu,Private,24992,24992,866,847,19,
Fairmont State University,Fairmont,WV,www.fairmontstate.edu/,Public,5824,12288,3856,3411,445,
Glenville State College,Glenville,WV,www.glenville.edu,Public,6384,14400,1413,1092,321,
Marshall University,Huntington,WV,www.marshall.edu/,Public,6216,14446,9098,8211,887,
Ohio Valley University,Vienna,WV,www.ovu.edu,Private,18750,18750,394,370,24,
West Virginia University at Parkersburg,Parkersburg,WV,www.wvup.edu,Public,2712,9648,3043,2124,919,
Potomac State College of West Virginia University,Keyser,WV,www.potomacstatecollege.edu,Public,3336,9288,1378,1289,89,
Shepherd University,Shepherdstown,WV,www.shepherd.edu,Public,6256,15840,3695,3288,407,
West Virginia State University,Institute,WV,www.wvstateu.edu,Public,5932,13864,2195,1858,337,
West Liberty University,West Liberty,WV,www.westliberty.edu/,Public,6226,13540,2412,2184,228,
West Virginia University Institute of Technology,Montgomery,WV,www.wvutech.edu,Public,5808,14616,1133,967,166,
West Virginia Wesleyan College,Buckhannon,WV,www.wvwc.edu,Private,26794,26794,1356,1338,18,
West Virginia University,Morgantown,WV,www.wvu.edu/,Public,6456,19632,22130,21027,1103,
Wheeling Jesuit University,Wheeling,WV,www.wju.edu,Private,27830,27830,1139,938,201,
Alverno College,Milwaukee,WI,www.alverno.edu,Private,23231,23231,1833,1342,491,
Bellin College,Green Bay,WI,www.bellincollege.edu,Private,20405,20405,285,237,48,
Beloit College,Beloit,WI,www.beloit.edu,Private,41250,41250,1244,1237,7,
Cardinal Stritch University,Milwaukee,WI,www.stritch.edu,Private,25450,25450,2680,2514,166,
Carroll University,Waukesha,WI,www.carrollu.edu,Private,27724,27724,3024,2703,321,
Carthage College,Kenosha,WI,www.carthage.edu,Private,34850,34850,2874,2578,296,
Concordia University-Wisconsin,Mequon,WI,www.cuw.edu,Private,25160,25160,4322,3059,1263,
Edgewood College,Madison,WI,www.edgewood.edu,Private,24666,24666,1914,1665,249,
Lakeland College,Plymouth,WI,www.lakeland.edu,Private,22950,22950,2449,1022,1427,
Lawrence University,Appleton,WI,www.lawrence.edu,Private,41226,41226,1517,1491,26,
Maranatha Baptist University,Watertown,WI,www.mbbc.edu,Private,13120,13120,780,689,91,
Marian University,Fond Du Lac,WI,www.marianuniversity.edu,Private,24650,24650,1676,1339,337,
Marquette University,Milwaukee,WI,www.marquette.edu,Private,34640,34640,8190,7996,194,
Milwaukee Institute of Art & Design,Milwaukee,WI,www.miad.edu,Private,30989,30989,666,652,14,
Milwaukee School of Engineering,Milwaukee,WI,www.msoe.edu,Private,34470,34470,2452,2284,168,
Mount Mary University,Milwaukee,WI,www.mtmary.edu/,Private,25098,25098,811,681,130,
Northland International University,Dunbar,WI,www.ni.edu,Private,13380,13380,254,237,17,
